Well,Sample,Target,Task,Amp Status,Ct,Ct Mean,Cq Confidence,Ct Standard Deviation,Auto Threshold,Threshold,Auto Baseline,Baseline Start,Baseline End,Tm1,Tm2,Tm3,Omit
E12,S36,NFiX-1,Unknown,Amp,30.319902,30.383722,0.96449405,0.09025495,true,0.048753362,true,3,27,80.87845,,,false
F1,S25,NFiX-1,Unknown,Amp,29.588326,29.831715,0.9051182,0.34420556,true,0.048753362,true,3,26,81.1587,,,false
F2,S26,NFiX-1,Unknown,Amp,30.298576,30.041937,0.8689094,0.36294302,true,0.048753362,true,3,27,81.1587,,,false
F3,S27,NFiX-1,Unknown,Amp,28.701017,29.115047,0.87369347,0.5855256,true,0.048753362,true,3,25,81.01858,,,false
F4,S28,NFiX-1,Unknown,Amp,30.267956,30.343819,0.9146449,0.10728497,true,0.048753362,true,3,27,81.01858,,,false
F5,S29,NFiX-1,Unknown,Amp,31.043613,30.787045,0.9015505,0.3628446,true,0.048753362,true,3,28,81.01858,,,false
F6,S30,NFiX-1,Unknown,Amp,29.976276,30.22311,0.91762173,0.34907436,true,0.048753362,true,3,27,81.29883,,,false
F7,S31,NFiX-1,Unknown,Amp,29.242035,29.11992,0.88006335,0.17269553,true,0.048753362,true,3,26,81.1587,,,false
F8,S32,NFiX-1,Unknown,Amp,29.284319,29.305336,0.85796016,0.029722633,true,0.048753362,true,3,26,81.1587,,,false
F9,S33,NFiX-1,Unknown,Amp,29.919111,30.004543,0.9127022,0.12081782,true,0.048753362,true,3,26,81.43895,,,false
F10,S34,NFiX-1,Unknown,Amp,29.778643,29.908836,0.9355094,0.18412036,true,0.048753362,true,3,26,81.7192,,,false
F11,S35,NFiX-1,Unknown,Amp,29.01583,29.305271,0.9109585,0.40933153,true,0.048753362,true,3,26,81.01858,,,false
F12,S36,NFiX-1,Unknown,Amp,30.447542,30.383722,0.96672815,0.09025495,true,0.048753362,true,3,27,80.87845,,,false
G1,S25,RASSF4-2,Unknown,Amp,25.991425,26.08118,0.92491657,0.12693417,true,0.04759835,true,3,23,79.89758,,,false
G2,S26,RASSF4-2,Unknown,Amp,25.995426,26.088253,0.9090022,0.13127564,true,0.04759835,true,3,23,80.037704,,,false
G3,S27,RASSF4-2,Unknown,Amp,25.653023,26.04084,0.890794,0.548458,true,0.04759835,true,3,22,80.037704,,,false
G4,S28,RASSF4-2,Unknown,Amp,26.680433,26.551197,0.9124457,0.18276761,true,0.04759835,true,3,23,79.89758,,,false
G5,S29,RASSF4-2,Unknown,Amp,26.765953,26.781448,0.92014134,0.021915013,true,0.04759835,true,3,23,80.037704,,,false
G6,S30,RASSF4-2,Unknown,Amp,26.648182,26.678513,0.9270095,0.042894028,true,0.04759835,true,3,23,80.037704,,,false
G7,S31,RASSF4-2,Unknown,Amp,25.803547,26.325071,0.88812375,0.7375469,true,0.04759835,true,3,22,80.037704,,,false
G8,S32,RASSF4-2,Unknown,Amp,25.78828,25.751389,0.8793837,0.05217173,true,0.04759835,true,3,22,80.037704,,,false
G9,S33,RASSF4-2,Unknown,Amp,26.948116,26.76182,0.92702794,0.263463,true,0.04759835,true,3,23,80.177826,,,false
G10,S34,RASSF4-2,Unknown,Amp,26.672945,26.56158,0.94638234,0.15749434,true,0.04759835,true,3,23,80.177826,,,false
G11,S35,RASSF4-2,Unknown,Amp,25.831163,25.81483,0.9325797,0.023099171,true,0.04759835,true,3,22,79.89758,,,false
G12,S36,RASSF4-2,Unknown,Amp,27.0453,27.021122,0.97641206,0.03419222,true,0.04759835,true,3,24,79.89758,,,false
H1,S25,RASSF4-2,Unknown,Amp,26.170937,26.08118,0.9168484,0.12693417,true,0.04759835,true,3,23,79.89758,,,false
H2,S26,RASSF4-2,Unknown,Amp,26.181078,26.088253,0.89409494,0.13127564,true,0.04759835,true,3,23,80.037704,,,false
H3,S27,RASSF4-2,Unknown,Amp,26.42866,26.04084,0.64033276,0.548458,true,0.04759835,true,3,23,79.89758,,,false
H4,S28,RASSF4-2,Unknown,Amp,26.42196,26.551197,0.9205264,0.18276761,true,0.04759835,true,3,23,79.89758,,,false
H5,S29,RASSF4-2,Unknown,Amp,26.796946,26.781448,0.91621625,0.021915013,true,0.04759835,true,3,23,80.037704,,,false
H6,S30,RASSF4-2,Unknown,Amp,26.708843,26.678513,0.9381472,0.042894028,true,0.04759835,true,3,23,80.037704,,,false
H7,S31,RASSF4-2,Unknown,Amp,26.846596,26.325071,0.7431216,0.7375469,true,0.04759835,true,3,23,79.89758,,,false
H8,S32,RASSF4-2,Unknown,Amp,25.714499,25.751389,0.899204,0.05217173,true,0.04759835,true,3,22,79.89758,,,false
H9,S33,RASSF4-2,Unknown,Amp,26.575523,26.76182,0.9217892,0.263463,true,0.04759835,true,3,23,80.177826,,,false
H10,S34,RASSF4-2,Unknown,Amp,26.450214,26.56158,0.94620436,0.15749434,true,0.04759835,true,3,23,80.177826,,,false
H11,S35,RASSF4-2,Unknown,Amp,25.798496,25.81483,0.9213371,0.023099171,true,0.04759835,true,3,22,79.89758,,,false
H12,S36,RASSF4-2,Unknown,Amp,26.996944,27.021122,0.9645543,0.03419222,true,0.04759835,true,3,24,79.89758,,,false
