Well,Sample,Target,Task,Amp Status,Ct,Ct Mean,Cq Confidence,Ct Standard Deviation,Auto Threshold,Threshold,Auto Baseline,Baseline Start,Baseline End,Tm1,Tm2,Tm3,Omit
B12,S36,actb,Unknown,Amp,14.94948,14.937724,0.9851202,0.016625414,true,0.092518605,true,3,11,81.56372,,,false
C1,S25,Ub2l3,Unknown,Amp,18.520958,18.51188,0.9410096,0.012836918,true,0.1021748,true,3,14,80.72363,,,false
C2,S26,Ub2l3,Unknown,Amp,18.128658,18.136066,0.9618889,0.010476695,true,0.1021748,true,3,14,80.72363,,,false
C3,S27,Ub2l3,Unknown,Amp,17.844007,17.832714,0.9688622,0.015972644,true,0.1021748,true,3,13,80.58362,,,false
C4,S28,Ub2l3,Unknown,Amp,18.822056,18.827682,0.94706625,0.007955977,true,0.1021748,true,3,14,80.58362,,,false
C5,S29,Ub2l3,Unknown,Amp,18.606152,18.613493,0.9545615,0.010382286,true,0.1021748,true,3,14,80.86365,,,false
C6,S30,Ub2l3,Unknown,Amp,18.801641,18.809813,0.96795213,0.011555654,true,0.1021748,true,3,14,80.86365,,,false
C7,S31,Ub2l3,Unknown,Amp,18.087326,18.102245,0.9747743,0.02109905,true,0.1021748,true,3,14,80.86365,,,false
C8,S32,Ub2l3,Unknown,Amp,18.008474,18.003162,0.97017616,0.007512254,true,0.1021748,true,3,14,80.86365,,,false
C9,S33,Ub2l3,Unknown,Amp,19.05072,19.049328,0.9692881,0.00197045,true,0.1021748,true,3,15,80.86365,,,false
C10,S34,Ub2l3,Unknown,Amp,19.168411,19.147581,0.9468024,0.029458286,true,0.1021748,true,3,15,80.86365,,,false
C11,S35,Ub2l3,Unknown,Amp,18.524271,18.537909,0.9735598,0.019286398,true,0.1021748,true,3,14,80.72363,,,false
C12,S36,Ub2l3,Unknown,Amp,19.034716,19.035015,0.97309995,4.2214282E-4,true,0.1021748,true,3,14,80.72363,,,false
D1,S25,Ub2l3,Unknown,Amp,18.502804,18.51188,0.94450295,0.012836918,true,0.1021748,true,3,14,80.72363,,,false
D2,S26,Ub2l3,Unknown,Amp,18.143475,18.136066,0.9482543,0.010476695,true,0.1021748,true,3,14,80.58362,,,false
D3,S27,Ub2l3,Unknown,Amp,17.821419,17.832714,0.9739056,0.015972644,true,0.1021748,true,3,13,80.58362,,,false
D4,S28,Ub2l3,Unknown,Amp,18.833307,18.827682,0.94471943,0.007955977,true,0.1021748,true,3,14,80.58362,,,false
D5,S29,Ub2l3,Unknown,Amp,18.620834,18.613493,0.9554286,0.010382286,true,0.1021748,true,3,14,80.86365,,,false
D6,S30,Ub2l3,Unknown,Amp,18.817984,18.809813,0.9594424,0.011555654,true,0.1021748,true,3,14,80.86365,,,false
D7,S31,Ub2l3,Unknown,Amp,18.117165,18.102245,0.9586745,0.02109905,true,0.1021748,true,3,14,80.72363,,,false
D8,S32,Ub2l3,Unknown,Amp,17.99785,18.003162,0.9657363,0.007512254,true,0.1021748,true,3,14,80.72363,,,false
D9,S33,Ub2l3,Unknown,Amp,19.047934,19.049328,0.9007072,0.00197045,true,0.1021748,true,3,15,80.86365,,,false
D10,S34,Ub2l3,Unknown,Amp,19.12675,19.147581,0.9272589,0.029458286,true,0.1021748,true,3,15,80.86365,,,false
D11,S35,Ub2l3,Unknown,Amp,18.551546,18.537909,0.962095,0.019286398,true,0.1021748,true,3,14,80.58362,,,false
D12,S36,Ub2l3,Unknown,Amp,19.035313,19.035015,0.96193975,4.2214282E-4,true,0.1021748,true,3,14,80.72363,,,false
E1,S25,MAGUK-2,Unknown,Amp,26.198952,26.206251,0.9142906,0.010322943,true,0.08784274,true,3,22,83.94397,,,false
E2,S26,MAGUK-2,Unknown,Amp,26.004948,26.00961,0.89886624,0.006591093,true,0.08784274,true,3,22,83.94397,,,false
E3,S27,MAGUK-2,Unknown,Amp,25.285986,25.325827,0.89887124,0.056343257,true,0.08784274,true,3,21,83.94397,,,false
E4,S28,MAGUK-2,Unknown,Amp,26.46129,26.44574,0.91793996,0.021993237,true,0.08784274,true,3,22,83.94397,,,false
E5,S29,MAGUK-2,Unknown,Amp,26.323025,26.277658,0.9008947,0.06415762,true,0.08784274,true,3,22,84.083984,,,false
E6,S30,MAGUK-2,Unknown,Amp,27.059387,27.192837,0.92166555,0.18872482,true,0.08784274,true,3,23,84.083984,,,false
E7,S31,MAGUK-2,Unknown,Amp,25.983946,26.047956,0.8962879,0.09052469,true,0.08784274,true,3,22,84.083984,,,false
E8,S32,MAGUK-2,Unknown,Amp,25.973396,25.961903,0.893946,0.016254522,true,0.08784274,true,3,22,84.083984,,,false
E9,S33,MAGUK-2,Unknown,Amp,27.392673,27.367176,0.91675353,0.03605882,true,0.08784274,true,3,23,84.224,,,false
E10,S34,MAGUK-2,Unknown,Amp,27.325996,27.191292,0.90833014,0.19050106,true,0.08784274,true,3,23,84.224,,,false
E11,S35,MAGUK-2,Unknown,Amp,26.630972,26.6395,0.9249398,0.012058719,true,0.08784274,true,3,22,83.94397,,,false
E12,S36,MAGUK-2,Unknown,Amp,27.831102,27.926922,0.95917606,0.1355092,true,0.08784274,true,3,23,83.94397,,,false
F1,S25,MAGUK-2,Unknown,Amp,26.21355,26.206251,0.9100123,0.010322943,true,0.08784274,true,3,22,84.083984,,,false
F2,S26,MAGUK-2,Unknown,Amp,26.014269,26.00961,0.89755934,0.006591093,true,0.08784274,true,3,22,84.083984,,,false
F3,S27,MAGUK-2,Unknown,Amp,25.365667,25.325827,0.8961582,0.056343257,true,0.08784274,true,3,21,83.94397,,,false
F4,S28,MAGUK-2,Unknown,Amp,26.430187,26.44574,0.9134838,0.021993237,true,0.08784274,true,3,22,83.94397,,,false
F5,S29,MAGUK-2,Unknown,Amp,26.232292,26.277658,0.907274,0.06415762,true,0.08784274,true,3,22,84.083984,,,false
F6,S30,MAGUK-2,Unknown,Amp,27.326284,27.192837,0.9244855,0.18872482,true,0.08784274,true,3,23,84.083984,,,false
F7,S31,MAGUK-2,Unknown,Amp,26.111967,26.047956,0.8866469,0.09052469,true,0.08784274,true,3,22,84.083984,,,false
F8,S32,MAGUK-2,Unknown,Amp,25.950409,25.961903,0.8676373,0.016254522,true,0.08784274,true,3,22,84.083984,,,false
F9,S33,MAGUK-2,Unknown,Amp,27.341679,27.367176,0.91899014,0.03605882,true,0.08784274,true,3,23,84.224,,,false
F10,S34,MAGUK-2,Unknown,Amp,27.056587,27.191292,0.9158727,0.19050106,true,0.08784274,true,3,23,84.224,,,false
F11,S35,MAGUK-2,Unknown,Amp,26.648026,26.6395,0.91715527,0.012058719,true,0.08784274,true,3,22,83.94397,,,false
F12,S36,MAGUK-2,Unknown,Amp,28.022741,27.926922,0.95892096,0.1355092,true,0.08784274,true,3,23,83.94397,,,false
G1,S25,Rhoguanin-1,Unknown,Amp,26.085758,26.038603,0.9300069,0.06668778,true,0.08229962,true,3,22,83.803955,,,false
G2,S26,Rhoguanin-1,Unknown,Amp,26.11334,26.057596,0.9042096,0.07883416,true,0.08229962,true,3,22,83.94397,,,false
G3,S27,Rhoguanin-1,Unknown,Amp,25.73331,25.668129,0.90982497,0.09218089,true,0.08229962,true,3,22,83.803955,,,false
G4,S28,Rhoguanin-1,Unknown,Amp,27.128937,27.060669,0.9386605,0.09654663,true,0.08229962,true,3,23,83.803955,,,false
G5,S29,Rhoguanin-1,Unknown,Amp,27.440653,27.586832,0.9325835,0.2067286,true,0.08229962,true,3,23,83.803955,,,false
G6,S30,Rhoguanin-1,Unknown,Amp,26.70131,26.628937,0.94316274,0.10234873,true,0.08229962,true,3,22,83.94397,,,false
G7,S31,Rhoguanin-1,Unknown,Amp,25.84563,25.786041,0.9042134,0.08427077,true,0.08229962,true,3,22,83.94397,,,false
G8,S32,Rhoguanin-1,Unknown,Amp,25.886372,25.744911,0.903374,0.20005524,true,0.08229962,true,3,22,83.94397,,,false
G9,S33,Rhoguanin-1,Unknown,Amp,26.706335,26.678278,0.93278563,0.03967873,true,0.08229962,true,3,23,84.083984,,,false
G10,S34,Rhoguanin-1,Unknown,Amp,26.422085,26.411764,0.95760036,0.014595622,true,0.08229962,true,3,22,84.083984,,,false
G11,S35,Rhoguanin-1,Unknown,Amp,25.870552,25.857353,0.9469697,0.018665995,true,0.08229962,true,3,22,83.803955,,,false
G12,S36,Rhoguanin-1,Unknown,Amp,28.252028,28.180672,0.9773334,0.10091102,true,0.08229962,true,3,24,83.803955,,,false
H1,S25,Rhoguanin-1,Unknown,Amp,25.991447,26.038603,0.916362,0.06668778,true,0.08229962,true,3,22,83.94397,,,false
H2,S26,Rhoguanin-1,Unknown,Amp,26.001852,26.057596,0.90145,0.07883416,true,0.08229962,true,3,22,83.94397,,,false
H3,S27,Rhoguanin-1,Unknown,Amp,25.602947,25.668129,0.89947826,0.09218089,true,0.08229962,true,3,21,83.803955,,,false
H4,S28,Rhoguanin-1,Unknown,Amp,26.9924,27.060669,0.9296516,0.09654663,true,0.08229962,true,3,23,83.803955,,,false
H5,S29,Rhoguanin-1,Unknown,Amp,27.733011,27.586832,0.9218806,0.2067286,true,0.08229962,true,3,24,83.94397,,,false
H6,S30,Rhoguanin-1,Unknown,Amp,26.556566,26.628937,0.9446161,0.10234873,true,0.08229962,true,3,22,83.803955,,,false
H7,S31,Rhoguanin-1,Unknown,Amp,25.726454,25.786041,0.91715395,0.08427077,true,0.08229962,true,3,22,83.94397,,,false
H8,S32,Rhoguanin-1,Unknown,Amp,25.60345,25.744911,0.9127578,0.20005524,true,0.08229962,true,3,21,83.94397,,,false
H9,S33,Rhoguanin-1,Unknown,Amp,26.65022,26.678278,0.939728,0.03967873,true,0.08229962,true,3,22,84.083984,,,false
H10,S34,Rhoguanin-1,Unknown,Amp,26.401443,26.411764,0.95739996,0.014595622,true,0.08229962,true,3,22,84.083984,,,false
H11,S35,Rhoguanin-1,Unknown,Amp,25.844154,25.857353,0.9424676,0.018665995,true,0.08229962,true,3,22,83.66394,,,false
H12,S36,Rhoguanin-1,Unknown,Amp,28.109318,28.180672,0.9725941,0.10091102,true,0.08229962,true,3,24,83.803955,,,false
