Well,Sample,Target,Task,Amp Status,Ct,Ct Mean,Cq Confidence,Ct Standard Deviation,Auto Threshold,Threshold,Auto Baseline,Baseline Start,Baseline End,Tm1,Tm2,Tm3,Omit
F1,S1,Lmtk2,Unknown,Amp,23.819279,23.927773,0.8999637,0.15343341,true,0.05637817,true,3,20,83.367615,,,false
F2,S2,Lmtk2,Unknown,Amp,24.452862,24.466381,0.9377695,0.019119158,true,0.05637817,true,3,21,83.50753,,,false
F3,S3,Lmtk2,Unknown,Amp,23.308846,23.264158,0.8480487,0.063197345,true,0.05637817,true,3,20,83.367615,,,false
F4,S4,Lmtk2,Unknown,Amp,24.98831,24.956425,0.89543927,0.04509106,true,0.05637817,true,3,21,83.367615,,,false
F5,S5,Lmtk2,Unknown,Amp,24.77582,24.766853,0.91395533,0.012681819,true,0.05637817,true,3,21,83.50753,,,false
F6,S6,Lmtk2,Unknown,Amp,24.48716,24.495728,0.90963626,0.012115365,true,0.05637817,true,3,21,83.50753,,,false
F7,S7,Lmtk2,Unknown,Amp,23.92476,23.878025,0.8837455,0.0660957,true,0.05637817,true,3,20,83.50753,,,false
F8,S8,Lmtk2,Unknown,Amp,23.370363,23.368559,0.8559817,0.002551739,true,0.05637817,true,3,20,83.50753,,,false
F9,S9,Lmtk2,Unknown,Amp,23.074846,23.02486,0.8331378,0.07069206,true,0.05637817,true,3,19,83.50753,,,false
F10,S10,Lmtk2,Unknown,Amp,24.02126,23.962456,0.88188905,0.08316214,true,0.05637817,true,3,20,83.50753,,,false
F11,S11,Lmtk2,Unknown,Amp,23.999235,23.994495,0.90828764,0.006704384,true,0.05637817,true,3,20,83.08778,,,false
F12,S12,Lmtk2,Unknown,Amp,23.81987,23.817211,0.8657294,0.003758824,true,0.05637817,true,3,20,83.2277,,,false
G1,S1,HiH2A,Unknown,Amp,10.649901,10.795905,0.9240674,0.20648044,true,0.045984343,true,3,7,86.86551,,,false
G2,S2,HiH2A,Unknown,Amp,10.914474,10.92872,0.95771396,0.020147542,true,0.045984343,true,3,8,87.14534,,,false
G3,S3,HiH2A,Unknown,Amp,10.974256,11.040529,0.9583249,0.093724474,true,0.045984343,true,3,8,86.86551,,,false
G4,S4,HiH2A,Unknown,Amp,11.40625,11.696413,0.9485475,0.41035184,true,0.045984343,true,3,8,87.42517,,,false
G5,S5,HiH2A,Unknown,Amp,13.773342,13.673052,0.98206764,0.14183122,true,0.045984343,true,3,10,87.14534,,,false
G6,S6,HiH2A,Unknown,Amp,13.205298,13.168343,0.9079882,0.052264117,true,0.045984343,true,3,10,87.14534,,,false
G7,S7,HiH2A,Unknown,Amp,10.883231,10.938484,0.94797814,0.07813958,true,0.045984343,true,3,8,87.285255,,,false
G8,S8,HiH2A,Unknown,Amp,10.970905,10.930178,0.96541315,0.057596873,true,0.045984343,true,3,8,87.14534,,,false
G9,S9,HiH2A,Unknown,Amp,10.833504,10.792035,0.949122,0.058645487,true,0.045984343,true,3,8,87.285255,,,false
G10,S10,HiH2A,Unknown,Amp,11.037138,11.04125,0.96513605,0.005816265,true,0.045984343,true,3,8,87.56509,,,false
G11,S11,HiH2A,Unknown,Amp,11.05916,11.0722065,0.9645899,0.01844953,true,0.045984343,true,3,8,86.86551,,,false
G12,S12,HiH2A,Unknown,Amp,11.031878,10.998442,0.9522257,0.04728674,true,0.045984343,true,3,8,86.86551,,,false
H1,S1,HiH2A,Unknown,Amp,10.941909,10.795905,0.9455207,0.20648044,true,0.045984343,true,3,7,86.72559,,,false
H2,S2,HiH2A,Unknown,Amp,10.942966,10.92872,0.9521215,0.020147542,true,0.045984343,true,3,8,87.14534,,,false
H3,S3,HiH2A,Unknown,Amp,11.106802,11.040529,0.9696296,0.093724474,true,0.045984343,true,3,8,87.005424,,,false
H4,S4,HiH2A,Unknown,Amp,11.986575,11.696413,0.9371644,0.41035184,true,0.045984343,true,3,9,87.14534,,,false
H5,S5,HiH2A,Unknown,Amp,13.5727625,13.673052,0.91882366,0.14183122,true,0.045984343,true,3,10,87.285255,,,false
H6,S6,HiH2A,Unknown,Amp,13.131386,13.168343,0.9333723,0.052264117,true,0.045984343,true,3,10,87.285255,,,false
H7,S7,HiH2A,Unknown,Amp,10.993737,10.938484,0.96121436,0.07813958,true,0.045984343,true,3,8,87.285255,,,false
H8,S8,HiH2A,Unknown,Amp,10.889451,10.930178,0.95525527,0.057596873,true,0.045984343,true,3,8,87.285255,,,false
H9,S9,HiH2A,Unknown,Amp,10.7505665,10.792035,0.95099765,0.058645487,true,0.045984343,true,3,8,87.56509,,,false
H10,S10,HiH2A,Unknown,Amp,11.045363,11.04125,0.9365746,0.005816265,true,0.045984343,true,3,8,87.56509,,,false
H11,S11,HiH2A,Unknown,Amp,11.085252,11.0722065,0.97388065,0.01844953,true,0.045984343,true,3,8,87.005424,,,false
H12,S12,HiH2A,Unknown,Amp,10.965005,10.998442,0.94656503,0.04728674,true,0.045984343,true,3,8,87.005424,,,false
