Well,Sample,Target,Task,Amp Status,Ct,Ct Mean,Cq Confidence,Ct Standard Deviation,Auto Threshold,Threshold,Auto Baseline,Baseline Start,Baseline End,Tm1,Tm2,Tm3,Omit
E10,S34,Lmtk2,Unknown,Amp,25.301073,25.553669,0.9068594,0.3572259,true,0.059159927,true,3,21,83.81366,,,false
E11,S35,Lmtk2,Unknown,Amp,24.67048,24.972017,0.914902,0.42643708,true,0.059159927,true,3,21,83.25337,,,false
E12,S36,Lmtk2,Unknown,Amp,25.716747,25.859661,0.9660107,0.2021093,true,0.059159927,true,3,22,83.39344,,,false
F1,S25,Lmtk2,Unknown,Amp,24.537008,24.512472,0.9158727,0.034699332,true,0.059159927,true,3,21,83.533516,,,false
F2,S26,Lmtk2,Unknown,Amp,24.08215,24.048473,0.8957003,0.047623917,true,0.059159927,true,3,20,83.533516,,,false
F3,S27,Lmtk2,Unknown,Amp,23.898397,23.83876,0.88096416,0.0843409,true,0.059159927,true,3,20,83.533516,,,false
F4,S28,Lmtk2,Unknown,Amp,25.20792,25.11924,0.9246494,0.12541148,true,0.059159927,true,3,21,83.533516,,,false
F5,S29,Lmtk2,Unknown,Amp,25.374506,25.329855,0.9058526,0.06314609,true,0.059159927,true,3,21,83.673584,,,false
F6,S30,Lmtk2,Unknown,Amp,25.529852,25.572163,0.9349291,0.05983504,true,0.059159927,true,3,22,83.673584,,,false
F7,S31,Lmtk2,Unknown,Amp,24.320547,24.203287,0.8925692,0.16583066,true,0.059159927,true,3,20,83.533516,,,false
F8,S32,Lmtk2,Unknown,Amp,24.42136,24.42487,0.88579977,0.004964562,true,0.059159927,true,3,21,83.673584,,,false
F9,S33,Lmtk2,Unknown,Amp,25.18618,25.022675,0.9058801,0.23123312,true,0.059159927,true,3,21,83.81366,,,false
F10,S34,Lmtk2,Unknown,Amp,25.806267,25.553669,0.92889893,0.3572259,true,0.059159927,true,3,22,83.81366,,,false
F11,S35,Lmtk2,Unknown,Amp,25.273554,24.972017,0.94644505,0.42643708,true,0.059159927,true,3,21,83.25337,,,false
F12,S36,Lmtk2,Unknown,Amp,26.002573,25.859661,0.96534306,0.2021093,true,0.059159927,true,3,22,83.39344,,,false
G1,S25,HiH2A,Unknown,Amp,11.06625,11.136706,0.9231101,0.09964055,true,0.049598,true,3,8,87.1754,,,false
G2,S26,HiH2A,Unknown,Amp,11.365195,11.375901,0.947131,0.015140497,true,0.049598,true,3,8,87.315475,,,false
G3,S27,HiH2A,Unknown,Amp,11.022419,11.144754,0.95273733,0.1730091,true,0.049598,true,3,8,87.315475,,,false
G4,S28,HiH2A,Unknown,Amp,12.231518,12.30488,0.9411829,0.10374936,true,0.049598,true,3,9,87.315475,,,false
G5,S29,HiH2A,Unknown,Amp,12.987204,13.11432,0.9198025,0.17976946,true,0.049598,true,3,10,87.45555,,,false
G6,S30,HiH2A,Unknown,Amp,10.672271,10.77368,0.97273123,0.1434146,true,0.049598,true,3,7,87.59562,,,false
G7,S31,HiH2A,Unknown,Amp,11.130744,11.108072,0.9457853,0.032063298,true,0.049598,true,3,8,87.45555,,,false
G8,S32,HiH2A,Unknown,Amp,10.917704,11.083488,0.9680092,0.23445584,true,0.049598,true,3,7,87.45555,,,false
G9,S33,HiH2A,Unknown,Amp,12.4204235,12.201567,0.95533955,0.3095096,true,0.049598,true,3,9,87.59562,,,false
G10,S34,HiH2A,Unknown,Amp,11.089664,11.357301,0.9462266,0.3784949,true,0.049598,true,3,8,87.735695,,,false
G11,S35,HiH2A,Unknown,Amp,10.732587,10.754611,0.96765083,0.031146858,true,0.049598,true,3,7,87.1754,,,false
G12,S36,HiH2A,Unknown,Amp,12.371204,12.867725,0.97809476,0.7021874,true,0.049598,true,3,9,87.45555,,,false
H1,S25,HiH2A,Unknown,Amp,11.207163,11.136706,0.9370666,0.09964055,true,0.049598,true,3,8,87.315475,,,false
H2,S26,HiH2A,Unknown,Amp,11.386607,11.375901,0.9181665,0.015140497,true,0.049598,true,3,8,87.45555,,,false
H3,S27,HiH2A,Unknown,Amp,11.267091,11.144754,0.9427383,0.1730091,true,0.049598,true,3,8,87.315475,,,false
H4,S28,HiH2A,Unknown,Amp,12.378242,12.30488,0.92708313,0.10374936,true,0.049598,true,3,9,87.315475,,,false
H5,S29,HiH2A,Unknown,Amp,13.241436,13.11432,0.92731935,0.17976946,true,0.049598,true,3,10,87.59562,,,false
H6,S30,HiH2A,Unknown,Amp,10.87509,10.77368,0.9481758,0.1434146,true,0.049598,true,3,8,87.45555,,,false
H7,S31,HiH2A,Unknown,Amp,11.0854,11.108072,0.95310044,0.032063298,true,0.049598,true,3,8,87.45555,,,false
H8,S32,HiH2A,Unknown,Amp,11.249274,11.083488,0.9468971,0.23445584,true,0.049598,true,3,8,87.45555,,,false
H9,S33,HiH2A,Unknown,Amp,11.982711,12.201567,0.9452,0.3095096,true,0.049598,true,3,9,87.735695,,,false
H10,S34,HiH2A,Unknown,Amp,11.624937,11.357301,0.94580305,0.3784949,true,0.049598,true,3,8,87.59562,,,false
H11,S35,HiH2A,Unknown,Amp,10.776635,10.754611,0.9365494,0.031146858,true,0.049598,true,3,7,87.1754,,,false
H12,S36,HiH2A,Unknown,Amp,13.364247,12.867725,0.9748391,0.7021874,true,0.049598,true,3,10,87.1754,,,false
