Well,Sample,Target,Task,Amp Status,Ct,Ct Mean,Cq Confidence,Ct Standard Deviation,Auto Threshold,Threshold,Auto Baseline,Baseline Start,Baseline End,Tm1,Tm2,Tm3,Omit
F5,S5,MAGUK-2,Unknown,Amp,24.971466,24.957489,0.90394086,0.019765185,true,0.085251085,true,3,21,84.10351,,,false
F6,S6,MAGUK-2,Unknown,Amp,24.447046,24.42578,0.90516514,0.030075992,true,0.085251085,true,3,20,84.10351,,,false
F7,S7,MAGUK-2,Unknown,Amp,23.400192,23.403461,0.8730477,0.004623341,true,0.085251085,true,3,19,84.243645,,,false
F8,S8,MAGUK-2,Unknown,Amp,22.969582,22.973797,0.8721689,0.005959902,true,0.085251085,true,3,19,84.243645,,,false
F9,S9,MAGUK-2,Unknown,Amp,22.511923,22.50645,0.86288416,0.007740185,true,0.085251085,true,3,18,84.38378,,,false
F10,S10,MAGUK-2,Unknown,Amp,23.015564,23.008478,0.8891302,0.010020834,true,0.085251085,true,3,19,84.243645,,,false
F11,S11,MAGUK-2,Unknown,Amp,23.374504,23.364904,0.90307087,0.013576006,true,0.085251085,true,3,19,83.96338,,,false
F12,S12,MAGUK-2,Unknown,Amp,23.160204,23.165768,0.8857151,0.00786831,true,0.085251085,true,3,19,83.96338,,,false
G1,S1,Rhoguanin-1,Unknown,Amp,25.97173,25.945124,0.9273291,0.03762601,true,0.06737225,true,3,22,83.82324,,,false
G2,S2,Rhoguanin-1,Unknown,Amp,27.041126,26.994225,0.9387754,0.066327676,true,0.06737225,true,3,23,83.96338,,,false
G3,S3,Rhoguanin-1,Unknown,Amp,25.805725,25.726131,0.89595526,0.112561084,true,0.06737225,true,3,22,83.82324,,,false
G4,S4,Rhoguanin-1,Unknown,Amp,27.19083,27.124685,0.9317917,0.093543075,true,0.06737225,true,3,23,83.82324,,,false
G5,S5,Rhoguanin-1,Unknown,Amp,27.992853,28.006226,0.9482161,0.01891011,true,0.06737225,true,3,24,83.96338,,,false
G6,S6,Rhoguanin-1,Unknown,Amp,27.422894,27.38239,0.938303,0.0572833,true,0.06737225,true,3,24,83.82324,,,false
G7,S7,Rhoguanin-1,Unknown,Amp,25.823885,25.766949,0.8914243,0.080520034,true,0.06737225,true,3,22,83.96338,,,false
G8,S8,Rhoguanin-1,Unknown,Amp,25.485472,25.395905,0.89465475,0.12666577,true,0.06737225,true,3,22,83.96338,,,false
G9,S9,Rhoguanin-1,Unknown,Amp,25.53561,25.422935,0.83258855,0.1593461,true,0.06737225,true,3,22,84.10351,,,false
G10,S10,Rhoguanin-1,Unknown,Amp,25.955404,25.938513,0.9181769,0.02388816,true,0.06737225,true,3,22,84.10351,,,false
G11,S11,Rhoguanin-1,Unknown,Amp,26.17947,26.150566,0.93170655,0.040876374,true,0.06737225,true,3,22,83.82324,,,false
G12,S12,Rhoguanin-1,Unknown,Amp,26.034077,25.899364,0.9088031,0.1905132,true,0.06737225,true,3,22,83.82324,,,false
H1,S1,Rhoguanin-1,Unknown,Amp,25.918518,25.945124,0.9146644,0.03762601,true,0.06737225,true,3,22,83.96338,,,false
H2,S2,Rhoguanin-1,Unknown,Amp,26.947325,26.994225,0.9286467,0.066327676,true,0.06737225,true,3,23,83.96338,,,false
H3,S3,Rhoguanin-1,Unknown,Amp,25.64654,25.726131,0.8910065,0.112561084,true,0.06737225,true,3,22,83.82324,,,false
H4,S4,Rhoguanin-1,Unknown,Amp,27.05854,27.124685,0.93891937,0.093543075,true,0.06737225,true,3,23,83.82324,,,false
H5,S5,Rhoguanin-1,Unknown,Amp,28.019596,28.006226,0.93433946,0.01891011,true,0.06737225,true,3,24,83.96338,,,false
H6,S6,Rhoguanin-1,Unknown,Amp,27.341883,27.38239,0.93394494,0.0572833,true,0.06737225,true,3,23,83.82324,,,false
H7,S7,Rhoguanin-1,Unknown,Amp,25.710012,25.766949,0.9044216,0.080520034,true,0.06737225,true,3,22,83.96338,,,false
H8,S8,Rhoguanin-1,Unknown,Amp,25.30634,25.395905,0.90635264,0.12666577,true,0.06737225,true,3,22,83.96338,,,false
H9,S9,Rhoguanin-1,Unknown,Amp,25.31026,25.422935,0.8984318,0.1593461,true,0.06737225,true,3,22,84.10351,,,false
H10,S10,Rhoguanin-1,Unknown,Amp,25.921621,25.938513,0.9136738,0.02388816,true,0.06737225,true,3,22,84.10351,,,false
H11,S11,Rhoguanin-1,Unknown,Amp,26.121662,26.150566,0.923066,0.040876374,true,0.06737225,true,3,22,83.683105,,,false
H12,S12,Rhoguanin-1,Unknown,Amp,25.76465,25.899364,0.8961993,0.1905132,true,0.06737225,true,3,22,83.82324,,,false
