Well,Sample,Target,Task,Amp Status,Ct,Ct Mean,Cq Confidence,Ct Standard Deviation,Auto Threshold,Threshold,Auto Baseline,Baseline Start,Baseline End,Tm1,Tm2,Tm3,Omit
G1,S13,MEiS1l-2,Unknown,Amp,20.898151,20.976887,0.93379533,0.11134995,true,0.09564105,true,3,16,79.47749,,,false
G2,S14,MEiS1l-2,Unknown,Amp,19.437038,19.432951,0.91004676,0.005780525,true,0.09564105,true,3,15,79.617615,,,false
G3,S15,MEiS1l-2,Unknown,Amp,19.843224,19.798473,0.89819914,0.06328636,true,0.09564105,true,3,16,79.47749,,,false
G4,S16,MEiS1l-2,Unknown,Amp,19.396933,19.386795,0.93136775,0.014336672,true,0.09564105,true,3,15,79.47749,,,false
G5,S17,MEiS1l-2,Unknown,Amp,19.54413,19.513084,0.9186024,0.043905552,true,0.09564105,true,3,15,79.617615,,,false
G6,S18,MEiS1l-2,Unknown,Amp,21.632233,21.607895,0.9460391,0.03442015,true,0.09564105,true,3,17,79.617615,,,false
G7,S19,MEiS1l-2,Unknown,Amp,20.007627,19.989944,0.90365124,0.02500623,true,0.09564105,true,3,16,79.617615,,,false
G8,S20,MEiS1l-2,Unknown,Amp,18.671375,18.57221,0.93737227,0.14024043,true,0.09564105,true,3,14,79.617615,,,false
G9,S21,MEiS1l-2,Unknown,Amp,19.098625,19.065136,0.9308358,0.04735957,true,0.09564105,true,3,15,79.757744,,,false
G10,S22,MEiS1l-2,Unknown,Amp,20.15746,20.141148,0.92047054,0.02306815,true,0.09564105,true,3,16,79.757744,,,false
G11,S23,MEiS1l-2,Unknown,Amp,21.238338,21.15275,0.94387084,0.12104035,true,0.09564105,true,3,17,79.47749,,,false
G12,S24,MEiS1l-2,Unknown,Amp,19.274609,19.245314,0.922088,0.04142934,true,0.09564105,true,3,15,79.47749,,,false
H1,S13,MEiS1l-2,Unknown,Amp,21.055624,20.976887,0.85322756,0.11134995,true,0.09564105,true,3,17,79.617615,,,false
H2,S14,MEiS1l-2,Unknown,Amp,19.428864,19.432951,0.92362094,0.005780525,true,0.09564105,true,3,15,79.617615,,,false
H3,S15,MEiS1l-2,Unknown,Amp,19.753723,19.798473,0.9123211,0.06328636,true,0.09564105,true,3,15,79.47749,,,false
H4,S16,MEiS1l-2,Unknown,Amp,19.376657,19.386795,0.9168596,0.014336672,true,0.09564105,true,3,15,79.47749,,,false
H5,S17,MEiS1l-2,Unknown,Amp,19.482038,19.513084,0.92803395,0.043905552,true,0.09564105,true,3,15,79.617615,,,false
H6,S18,MEiS1l-2,Unknown,Amp,21.583555,21.607895,0.9530372,0.03442015,true,0.09564105,true,3,17,79.617615,,,false
H7,S19,MEiS1l-2,Unknown,Amp,19.972263,19.989944,0.92078346,0.02500623,true,0.09564105,true,3,16,79.617615,,,false
H8,S20,MEiS1l-2,Unknown,Amp,18.473045,18.57221,0.9405557,0.14024043,true,0.09564105,true,3,14,79.617615,,,false
H9,S21,MEiS1l-2,Unknown,Amp,19.031649,19.065136,0.9213798,0.04735957,true,0.09564105,true,3,15,79.757744,,,false
H10,S22,MEiS1l-2,Unknown,Amp,20.124836,20.141148,0.92308885,0.02306815,true,0.09564105,true,3,16,79.757744,,,false
H11,S23,MEiS1l-2,Unknown,Amp,21.067162,21.15275,0.9365876,0.12104035,true,0.09564105,true,3,17,79.47749,,,false
H12,S24,MEiS1l-2,Unknown,Amp,19.216019,19.245314,0.9798625,0.04142934,true,0.09564105,true,3,15,79.617615,,,false
