Well,Sample,Target,Task,Amp Status,Ct,Ct Mean,Cq Confidence,Ct Standard Deviation,Auto Threshold,Threshold,Auto Baseline,Baseline Start,Baseline End,Tm1,Tm2,Tm3,Omit
B11,S11,actb,Unknown,Amp,12.984883,13.051825,0.9938254,0.09466924,true,0.08517614,true,3,9,81.85101,,,false
B12,S12,actb,Unknown,Amp,12.795439,12.815046,0.991663,0.027729254,true,0.08517614,true,3,9,81.71095,,,false
C1,S1,Ub2l3,Unknown,Amp,17.495378,17.455755,0.96941984,0.056035753,true,0.06146183,true,3,14,80.590454,,,false
C2,S2,Ub2l3,Unknown,Amp,17.752821,17.76799,0.9597861,0.02145106,true,0.06146183,true,3,14,80.590454,,,false
C3,S3,Ub2l3,Unknown,Amp,17.019129,17.251009,0.9686948,0.3279281,true,0.06146183,true,3,13,80.590454,,,false
C4,S4,Ub2l3,Unknown,Amp,17.900059,17.924917,0.9508719,0.035155192,true,0.06146183,true,3,14,80.590454,,,false
C5,S5,Ub2l3,Unknown,Amp,17.963428,17.998896,0.9468521,0.05015812,true,0.06146183,true,3,14,80.870575,,,false
C6,S6,Ub2l3,Unknown,Amp,17.840593,17.853794,0.974531,0.018670043,true,0.06146183,true,3,14,80.870575,,,false
C7,S7,Ub2l3,Unknown,Amp,17.31225,17.317741,0.9662049,0.007764461,true,0.06146183,true,3,14,80.730515,,,false
C8,S8,Ub2l3,Unknown,Amp,16.77054,16.751593,0.97878087,0.026795955,true,0.06146183,true,3,13,80.870575,,,false
C9,S9,Ub2l3,Unknown,Amp,16.647392,16.669508,0.9655721,0.031276334,true,0.06146183,true,3,13,80.870575,,,false
C10,S10,Ub2l3,Unknown,Amp,17.214813,17.290562,0.97341913,0.10712448,true,0.06146183,true,3,13,80.870575,,,false
C11,S11,Ub2l3,Unknown,Amp,17.51487,17.512383,0.9622659,0.003517408,true,0.06146183,true,3,14,80.590454,,,false
C12,S12,Ub2l3,Unknown,Amp,17.260193,17.239689,0.98249394,0.02899838,true,0.06146183,true,3,14,80.590454,,,false
D1,S1,Ub2l3,Unknown,Amp,17.416132,17.455755,0.97134596,0.056035753,true,0.06146183,true,3,14,80.590454,,,false
D2,S2,Ub2l3,Unknown,Amp,17.783157,17.76799,0.9753117,0.02145106,true,0.06146183,true,3,14,80.590454,,,false
D3,S3,Ub2l3,Unknown,Amp,17.48289,17.251009,0.95310724,0.3279281,true,0.06146183,true,3,14,80.45039,,,false
D4,S4,Ub2l3,Unknown,Amp,17.949776,17.924917,0.9779329,0.035155192,true,0.06146183,true,3,14,80.590454,,,false
D5,S5,Ub2l3,Unknown,Amp,18.034363,17.998896,0.9713018,0.05015812,true,0.06146183,true,3,14,80.730515,,,false
D6,S6,Ub2l3,Unknown,Amp,17.866997,17.853794,0.9705297,0.018670043,true,0.06146183,true,3,14,80.730515,,,false
D7,S7,Ub2l3,Unknown,Amp,17.32323,17.317741,0.9773154,0.007764461,true,0.06146183,true,3,14,80.730515,,,false
D8,S8,Ub2l3,Unknown,Amp,16.732645,16.751593,0.97118527,0.026795955,true,0.06146183,true,3,13,80.730515,,,false
D9,S9,Ub2l3,Unknown,Amp,16.691624,16.669508,0.97936046,0.031276334,true,0.06146183,true,3,13,80.870575,,,false
D10,S10,Ub2l3,Unknown,Amp,17.36631,17.290562,0.9696113,0.10712448,true,0.06146183,true,3,14,80.870575,,,false
D11,S11,Ub2l3,Unknown,Amp,17.509895,17.512383,0.98255664,0.003517408,true,0.06146183,true,3,14,80.590454,,,false
D12,S12,Ub2l3,Unknown,Amp,17.219183,17.239689,0.972271,0.02899838,true,0.06146183,true,3,14,80.590454,,,false
E1,S1,ARF16-1,Unknown,Amp,27.242233,27.251347,0.93786925,0.01288682,true,0.080014326,true,3,23,81.570885,,,false
E2,S2,ARF16-1,Unknown,Amp,28.456505,28.515781,0.9340471,0.083831094,true,0.080014326,true,3,24,81.71095,,,false
E3,S3,ARF16-1,Unknown,Amp,27.578417,27.491474,0.9116132,0.12295416,true,0.080014326,true,3,24,81.570885,,,false
E4,S4,ARF16-1,Unknown,Amp,29.037626,29.164824,0.9552081,0.17988409,true,0.080014326,true,3,25,81.71095,,,false
E5,S5,ARF16-1,Unknown,Amp,30.270292,30.539135,0.95010686,0.38020098,true,0.080014326,true,3,26,81.85101,,,false
E6,S6,ARF16-1,Unknown,Amp,29.190662,29.264404,0.9471643,0.10428816,true,0.080014326,true,3,25,81.71095,,,false
E7,S7,ARF16-1,Unknown,Amp,29.134075,29.105713,0.9124192,0.040110312,true,0.080014326,true,3,25,81.85101,,,false
E8,S8,ARF16-1,Unknown,Amp,27.555248,27.565323,0.9068157,0.014247658,true,0.080014326,true,3,23,81.85101,,,false
E9,S9,ARF16-1,Unknown,Amp,27.237839,27.23541,0.9120619,0.003433788,true,0.080014326,true,3,23,81.99107,,,false
E10,S10,ARF16-1,Unknown,Amp,28.947813,28.9956,0.92571765,0.06758062,true,0.080014326,true,3,25,81.99107,,,false
E11,S11,ARF16-1,Unknown,Amp,29.384129,29.378017,0.9375164,0.008643813,true,0.080014326,true,3,25,81.71095,,,false
E12,S12,ARF16-1,Unknown,Amp,28.370834,28.514729,0.9195232,0.20349847,true,0.080014326,true,3,24,81.71095,,,false
F1,S1,ARF16-1,Unknown,Amp,27.260458,27.251347,0.93463093,0.01288682,true,0.080014326,true,3,23,81.71095,,,false
F2,S2,ARF16-1,Unknown,Amp,28.57506,28.515781,0.94199353,0.083831094,true,0.080014326,true,3,24,81.71095,,,false
F3,S3,ARF16-1,Unknown,Amp,27.404533,27.491474,0.9047884,0.12295416,true,0.080014326,true,3,23,81.71095,,,false
F4,S4,ARF16-1,Unknown,Amp,29.29202,29.164824,0.95650774,0.17988409,true,0.080014326,true,3,25,81.71095,,,false
F5,S5,ARF16-1,Unknown,Amp,30.807978,30.539135,0.9353518,0.38020098,true,0.080014326,true,3,27,81.85101,,,false
F6,S6,ARF16-1,Unknown,Amp,29.338148,29.264404,0.9430538,0.10428816,true,0.080014326,true,3,25,81.85101,,,false
F7,S7,ARF16-1,Unknown,Amp,29.07735,29.105713,0.905753,0.040110312,true,0.080014326,true,3,25,81.85101,,,false
F8,S8,ARF16-1,Unknown,Amp,27.575397,27.565323,0.9069707,0.014247658,true,0.080014326,true,3,24,81.85101,,,false
F9,S9,ARF16-1,Unknown,Amp,27.232983,27.23541,0.91205245,0.003433788,true,0.080014326,true,3,23,81.99107,,,false
F10,S10,ARF16-1,Unknown,Amp,29.043386,28.9956,0.9358018,0.06758062,true,0.080014326,true,3,25,81.99107,,,false
F11,S11,ARF16-1,Unknown,Amp,29.371904,29.378017,0.93925446,0.008643813,true,0.080014326,true,3,25,81.71095,,,false
F12,S12,ARF16-1,Unknown,Amp,28.658625,28.514729,0.9194592,0.20349847,true,0.080014326,true,3,25,81.71095,,,false
G1,S1,MEiS1l-2,Unknown,Amp,18.755287,18.754745,0.91781694,7.6606113E-4,true,0.053703006,true,3,15,79.610016,,,false
G2,S2,MEiS1l-2,Unknown,Amp,19.321203,19.278835,0.938415,0.059918657,true,0.053703006,true,3,16,79.75008,,,false
G3,S3,MEiS1l-2,Unknown,Amp,18.45936,18.419092,0.88968396,0.056947473,true,0.053703006,true,3,15,79.610016,,,false
G4,S4,MEiS1l-2,Unknown,Amp,19.03802,19.003563,0.91646373,0.048729848,true,0.053703006,true,3,16,79.610016,,,false
G5,S5,MEiS1l-2,Unknown,Amp,19.45909,19.480873,0.9266603,0.030806987,true,0.053703006,true,3,16,79.75008,,,false
G6,S6,MEiS1l-2,Unknown,Amp,19.158405,19.110012,0.92561996,0.06843974,true,0.053703006,true,3,16,79.75008,,,false
G7,S7,MEiS1l-2,Unknown,Amp,18.486673,18.41628,0.9086017,0.09955018,true,0.053703006,true,3,15,79.75008,,,false
G8,S8,MEiS1l-2,Unknown,Amp,17.946186,18.34771,0.8961865,0.5678401,true,0.053703006,true,3,14,79.75008,,,false
G9,S9,MEiS1l-2,Unknown,Amp,17.67886,17.66729,0.93547386,0.016363766,true,0.053703006,true,3,14,79.89014,,,false
G10,S10,MEiS1l-2,Unknown,Amp,18.13396,18.090199,0.917091,0.06188911,true,0.053703006,true,3,15,79.89014,,,false
G11,S11,MEiS1l-2,Unknown,Amp,18.30278,18.277197,0.9307529,0.036180202,true,0.053703006,true,3,15,79.610016,,,false
G12,S12,MEiS1l-2,Unknown,Amp,18.593653,18.5705,0.90727997,0.03274237,true,0.053703006,true,3,15,79.610016,,,false
H1,S1,MEiS1l-2,Unknown,Amp,18.754204,18.754745,0.91694045,7.6606113E-4,true,0.053703006,true,3,15,79.75008,,,false
H2,S2,MEiS1l-2,Unknown,Amp,19.236465,19.278835,0.9372471,0.059918657,true,0.053703006,true,3,16,79.75008,,,false
H3,S3,MEiS1l-2,Unknown,Amp,18.378824,18.419092,0.8977967,0.056947473,true,0.053703006,true,3,15,79.610016,,,false
H4,S4,MEiS1l-2,Unknown,Amp,18.969105,19.003563,0.9387147,0.048729848,true,0.053703006,true,3,15,79.610016,,,false
H5,S5,MEiS1l-2,Unknown,Amp,19.502657,19.480873,0.92818874,0.030806987,true,0.053703006,true,3,16,79.75008,,,false
H6,S6,MEiS1l-2,Unknown,Amp,19.061617,19.110012,0.93244606,0.06843974,true,0.053703006,true,3,16,79.75008,,,false
H7,S7,MEiS1l-2,Unknown,Amp,18.345888,18.41628,0.9154369,0.09955018,true,0.053703006,true,3,15,79.75008,,,false
H8,S8,MEiS1l-2,Unknown,Amp,18.749233,18.34771,0.94407034,0.5678401,true,0.053703006,true,3,15,79.610016,,,false
H9,S9,MEiS1l-2,Unknown,Amp,17.655718,17.66729,0.9260488,0.016363766,true,0.053703006,true,3,14,79.89014,,,false
H10,S10,MEiS1l-2,Unknown,Amp,18.046436,18.090199,0.912945,0.06188911,true,0.053703006,true,3,14,79.89014,,,false
H11,S11,MEiS1l-2,Unknown,Amp,18.251614,18.277197,0.923719,0.036180202,true,0.053703006,true,3,15,79.610016,,,false
H12,S12,MEiS1l-2,Unknown,Amp,18.547348,18.5705,0.8908052,0.03274237,true,0.053703006,true,3,15,79.610016,,,false
