Well,Sample,Target,Task,Amp Status,Ct,Ct Mean,Cq Confidence,Ct Standard Deviation,Auto Threshold,Threshold,Auto Baseline,Baseline Start,Baseline End,Tm1,Tm2,Tm3,Omit
F3,S15,HiH3l-2,Unknown,Amp,12.10364,12.117891,0.9878735,0.020154286,true,0.09867842,true,3,8,85.0313,,,false
F4,S16,HiH3l-2,Unknown,Amp,12.387238,12.370403,0.9797247,0.023807237,true,0.09867842,true,3,8,84.89224,,,false
F5,S17,HiH3l-2,Unknown,Amp,12.823417,12.82366,0.99236226,3.4324394E-4,true,0.09867842,true,3,9,85.0313,,,false
F6,S18,HiH3l-2,Unknown,Amp,12.343518,12.3513365,0.98648816,0.011056636,true,0.09867842,true,3,8,85.0313,,,false
F7,S19,HiH3l-2,Unknown,Amp,12.191674,12.221833,0.98626184,0.042651262,true,0.09867842,true,3,8,85.0313,,,false
F8,S20,HiH3l-2,Unknown,Amp,12.042773,12.068559,0.9873028,0.03646613,true,0.09867842,true,3,8,85.0313,,,false
F9,S21,HiH3l-2,Unknown,Amp,11.885781,11.903589,0.990636,0.025184259,true,0.09867842,true,3,8,85.17036,,,false
F10,S22,HiH3l-2,Unknown,Amp,12.104154,12.120171,0.98458517,0.022652077,true,0.09867842,true,3,8,85.0313,,,false
F11,S23,HiH3l-2,Unknown,Amp,12.458953,12.451643,0.990739,0.010338454,true,0.09867842,true,3,8,84.75319,,,false
F12,S24,HiH3l-2,Unknown,Amp,12.498314,12.474539,0.9905844,0.033622395,true,0.09867842,true,3,8,84.75319,,,false
G1,S13,ARMC1-1,Unknown,Amp,23.476427,23.51604,0.93269545,0.056022264,true,0.059651446,true,3,20,75.992546,,,false
G2,S14,ARMC1-1,Unknown,Amp,22.790451,22.827667,0.8990082,0.052631635,true,0.059651446,true,3,19,75.992546,,,false
G3,S15,ARMC1-1,Unknown,Amp,22.850273,22.876339,0.89938295,0.036862645,true,0.059651446,true,3,19,75.853485,,,false
G4,S16,ARMC1-1,Unknown,Amp,23.563427,23.581139,0.91301817,0.02504939,true,0.059651446,true,3,20,75.992546,,,false
G5,S17,ARMC1-1,Unknown,Amp,24.13511,24.179237,0.90795183,0.062405657,true,0.059651446,true,3,20,76.13161,,,false
G6,S18,ARMC1-1,Unknown,Amp,23.776674,23.824295,0.93518734,0.06734595,true,0.059651446,true,3,20,75.992546,,,false
G7,S19,ARMC1-1,Unknown,Amp,22.99994,23.035662,0.88945687,0.050516874,true,0.059651446,true,3,19,75.992546,,,false
G8,S20,ARMC1-1,Unknown,Amp,22.95162,22.974579,0.89140946,0.032469932,true,0.059651446,true,3,19,75.992546,,,false
G9,S21,ARMC1-1,Unknown,Amp,22.723053,22.779806,0.9038799,0.08026109,true,0.059651446,true,3,19,76.27066,,,false
G10,S22,ARMC1-1,Unknown,Amp,23.316202,23.367764,0.91943395,0.07291742,true,0.059651446,true,3,20,76.27066,,,false
G11,S23,ARMC1-1,Unknown,Amp,23.806072,23.832594,0.9460022,0.03750732,true,0.059651446,true,3,20,75.853485,,,false
G12,S24,ARMC1-1,Unknown,Amp,23.888744,23.773602,0.8998432,0.16283654,true,0.059651446,true,3,20,75.992546,,,false
H1,S13,ARMC1-1,Unknown,Amp,23.555655,23.51604,0.9164405,0.056022264,true,0.059651446,true,3,20,75.992546,,,false
H2,S14,ARMC1-1,Unknown,Amp,22.864883,22.827667,0.87740725,0.052631635,true,0.059651446,true,3,19,75.992546,,,false
H3,S15,ARMC1-1,Unknown,Amp,22.902405,22.876339,0.9024849,0.036862645,true,0.059651446,true,3,19,75.992546,,,false
H4,S16,ARMC1-1,Unknown,Amp,23.598852,23.581139,0.90653974,0.02504939,true,0.059651446,true,3,20,75.992546,,,false
H5,S17,ARMC1-1,Unknown,Amp,24.223366,24.179237,0.9190914,0.062405657,true,0.059651446,true,3,21,76.13161,,,false
H6,S18,ARMC1-1,Unknown,Amp,23.871916,23.824295,0.9527863,0.06734595,true,0.059651446,true,3,20,75.992546,,,false
H7,S19,ARMC1-1,Unknown,Amp,23.071383,23.035662,0.9135849,0.050516874,true,0.059651446,true,3,19,75.992546,,,false
H8,S20,ARMC1-1,Unknown,Amp,22.99754,22.974579,0.9005867,0.032469932,true,0.059651446,true,3,19,76.13161,,,false
H9,S21,ARMC1-1,Unknown,Amp,22.83656,22.779806,0.8989697,0.08026109,true,0.059651446,true,3,19,76.27066,,,false
H10,S22,ARMC1-1,Unknown,Amp,23.419323,23.367764,0.906767,0.07291742,true,0.059651446,true,3,20,76.27066,,,false
H11,S23,ARMC1-1,Unknown,Amp,23.859116,23.832594,0.94049406,0.03750732,true,0.059651446,true,3,20,75.853485,,,false
H12,S24,ARMC1-1,Unknown,Amp,23.658459,23.773602,0.88825405,0.16283654,true,0.059651446,true,3,20,76.13161,,,false
